node,x,y,rain_olf
740,474805.900698,6367619.786977,0.0
741,474684.167318,6367486.41821,0.0
742,474758.327585,6367535.431273,0.0
743,474326.577343,6367176.611685,0.0
744,474299.173111,6367089.524878,0.0
745,474319.16879,6367003.789534,0.0
746,474323.625359,6366935.689655,0.0
747,474331.901786,6366884.857143,0.0
748,474347.682112,6366910.155172,0.0
749,474377.096324,6366792.811765,0.0
750,474401.271691,6366767.270588,0.0
751,474425.447059,6366741.729412,0.0
752,474449.622426,6366716.188235,0.0
753,474357.566964,6366857.642857,0.0
754,474383.232143,6366830.428571,0.0
755,473977.535074,6366615.232389,0.0
756,474067.784958,6366639.051498,0.0
757,474157.912658,6366659.262853,0.0
758,473711.476645,6366294.595602,0.0
759,473767.668515,6366377.419742,0.0
760,473826.017127,6366442.805004,0.0
761,473872.13417,6366505.805768,0.0
762,473953.745247,6366525.226018,0.0
763,474248.588441,6366677.467336,0.0
764,474398.876039,6366692.367386,0.0
765,474342.849098,6366698.069014,0.0
766,476584.125,6383851.5,0.0
767,476528.530539,6384182.037456,0.0
768,476750.625,6383931.0,0.0
769,476625.823989,6384833.560462,0.0
770,476756.513116,6385149.176742,0.0
771,476768.915868,6384500.522445,0.0
772,476775.625,6385598.0,0.0
773,476997.899107,6385263.875091,0.0
774,476872.21875,6385758.0,0.0
775,476896.1875,6385956.5,0.0
776,476934.40625,6386148.5,0.0
777,477101.25,6386249.0,0.0
778,477439.174719,6387189.65848,0.0
779,477395.555577,6386478.843157,0.0
780,477356.793175,6386728.049764,0.0
781,477527.187333,6386890.04702,0.0
782,478648.142196,6391315.518563,0.0
783,478425.346427,6391915.033324,0.0
784,478314.780643,6393309.49868,0.0
785,478460.463055,6392603.201491,0.0
786,477596.375,6393706.25,0.0
787,478092.953125,6394027.875,0.0
788,478589.53125,6394349.5,0.0
789,478835.762081,6393637.614053,0.0
790,477633.437644,6387817.881881,0.0
791,477710.864415,6388111.547366,0.0
792,477904.813625,6387400.390866,0.0
793,477762.559085,6388513.194466,0.0
794,477840.717788,6389033.696859,0.0
795,477980.808787,6389409.442643,0.0
796,478467.686885,6390008.779091,0.0
797,478910.291562,6390617.495047,0.0
798,472617.138272,6366469.124738,0.0
799,472657.500382,6366551.818273,0.0
800,472696.603267,6366634.603033,0.0
801,472747.782953,6366764.119264,0.0
802,472730.112956,6366720.361351,0.0
803,472703.412864,6366818.237837,0.0
804,472694.976563,6366882.625,0.0
805,472521.549831,6366459.844134,0.0
806,475307.321669,6369570.306596,0.0
807,475335.986775,6369475.881174,0.0
808,475452.047195,6369197.203205,0.0
809,475400.500421,6369288.68331,0.0
810,475368.072157,6369382.083794,0.0
811,475376.150245,6369132.073937,0.0
812,475303.930881,6369043.935372,0.0
813,473893.588971,6367303.635294,0.0
814,473869.413603,6367329.176471,0.0
815,473957.754808,6367281.307692,0.0
816,473933.423077,6367307.076923,0.0
817,474083.05783,6367191.034483,0.0
818,474034.944325,6367242.103448,0.0
819,474059.001078,6367216.568966,0.0
820,474010.887572,6367267.637931,0.0
821,473986.830819,6367293.172414,0.0
822,474265.969568,6367239.806855,0.0
823,474128.751189,6367209.983966,0.0
824,474177.579652,6367217.905273,0.0
825,474353.779971,6367266.608095,0.0
826,474434.161276,6367286.394011,0.0
827,474544.525895,6367424.078447,0.0
828,474596.375529,6367490.829122,0.0
829,474652.094185,6367564.046826,0.0
830,475274.60926,6368945.423564,0.0
831,475318.052301,6368782.599751,0.0
832,475299.914879,6368682.877446,0.0
833,475256.100817,6368590.920138,0.0
834,475208.557161,6368502.024118,0.0
835,475248.635484,6368850.850601,0.0
836,475163.720353,6368417.901748,0.0
837,475118.638705,6368334.861968,0.0
838,475072.382906,6368252.63546,0.0
839,474621.630052,6367651.600033,0.0
840,474821.820963,6367828.500002,0.0
841,474680.044048,6367716.579698,0.0
842,474753.831301,6367775.404511,0.0
843,475025.561048,6368172.041585,0.0
844,474972.870453,6368100.605998,0.0
845,474910.414731,6367957.401394,0.0
846,474905.052639,6368039.90937,0.0
847,474824.242117,6367920.261575,0.0
848,473831.077157,6367239.685457,0.0
849,473848.506781,6367285.17575,0.0
850,473741.381997,6367215.181509,0.0
851,473623.275362,6367102.112937,0.0
852,473651.206761,6367190.672352,0.0
853,473503.634776,6366985.980303,0.0
854,473532.052071,6367075.881747,0.0
855,473412.831246,6366960.517004,0.0
856,473320.60685,6366937.341189,0.0
857,473224.605405,6366916.853338,0.0
858,473127.469285,6366896.828239,0.0
859,473032.872992,6366874.272201,0.0
860,472730.572917,6366888.833333,0.0
861,472706.645089,6366913.821429,0.0
862,472682.717262,6366938.809524,0.0
863,472830.232955,6366830.5,0.0
864,472806.039773,6366855.8,0.0
865,472880.420515,6366854.274575,0.0
866,472940.365316,6366848.689543,0.0
867,472781.846591,6366881.1,0.0
868,472757.653409,6366906.4,0.0
869,476590.809653,6370843.383585,0.0
870,476694.380861,6370868.876275,0.0
871,475900.51102,6370637.836288,0.0
872,475941.744562,6370708.163881,0.0
873,476015.174115,6370741.227592,0.0
874,476091.111394,6370787.234825,0.0
875,476406.180561,6370884.695681,0.0
876,476492.586657,6370878.310525,0.0
877,476562.660018,6370928.737508,0.0
878,476169.527408,6370835.309987,0.0
879,476248.548964,6370883.205453,0.0
880,476327.999999,6370930.314926,0.0
881,476246.865442,6383830.980001,0.0
882,475970.972045,6384162.598441,0.0
883,476631.539709,6383671.19939,0.0
884,476267.46875,6383632.0,0.0
885,476461.84375,6383594.0,0.0
886,476113.9375,6383521.0,0.0
887,475691.125,6384540.5,0.0
888,475662.0,6384345.0,0.0
889,474810.5,6389134.0,0.0
890,474667.78125,6389001.0,0.0
891,474878.82843,6390384.563041,0.0
892,475014.388345,6390029.147872,0.0
893,474822.998962,6389697.633712,0.0
894,474747.494225,6389421.485316,0.0
895,474366.75,6390541.25,0.0
896,474488.364074,6388977.595826,0.0
897,474425.234375,6388611.0,0.0
898,474379.375998,6388734.727864,0.0
899,474454.34375,6388535.0,0.0
900,474509.051253,6386766.043748,0.0
901,475336.964874,6386961.750925,0.0
902,475415.378275,6387303.19775,0.0
903,475396.336629,6387681.437258,0.0
904,474756.690324,6386750.613973,0.0
905,474917.366643,6386866.044074,0.0
906,474602.998862,6386888.336796,0.0
907,474927.643603,6387102.616012,0.0
908,474847.080584,6388345.173469,0.0
909,475131.175472,6387963.688474,0.0
910,474936.636158,6388115.339862,0.0
911,474483.301932,6388393.195322,0.0
912,474594.5,6388263.0,0.0
913,474272.898438,6386795.375,0.0
914,475534.289372,6384749.279272,0.0
915,475401.093326,6385793.130717,0.0
916,475524.603431,6385306.8464,0.0
917,475505.269022,6385008.786531,0.0
918,474372.796045,6386774.480737,0.0
919,474436.442683,6386650.438124,0.0
920,475139.256429,6386388.108273,0.0
921,474817.886828,6386459.319953,0.0
922,475124.642251,6385983.56812,0.0
923,474597.378406,6386346.115129,0.0
924,474525.681658,6386503.375246,0.0
925,475398.52627,6370168.664375,0.0
926,475458.996409,6370322.504854,0.0
927,475386.438872,6370263.115319,0.0
928,475321.145975,6370015.183232,0.0
929,475316.472809,6370109.930018,0.0
930,475750.907817,6370586.081404,0.0
931,475812.33554,6370660.870758,0.0
932,475593.44163,6370534.121982,0.0
933,475664.524017,6370599.265118,0.0
934,475444.010328,6370415.418307,0.0
935,475518.422281,6370473.74862,0.0
936,475271.594733,6369666.691527,0.0
937,475254.599386,6369759.930739,0.0
938,475247.575257,6369857.380703,0.0
939,475240.915307,6369955.464889,0.0
940,473679.445654,6366202.497342,0.0
941,473584.925603,6366170.314548,0.0
942,473644.037689,6366112.865495,0.0
943,473531.801971,6366169.420375,0.0
944,473410.869318,6366223.3,0.0
945,473386.676136,6366248.6,0.0
946,473341.053571,6366251.035714,0.0
947,473435.0625,6366198.0,0.0
948,473483.448864,6366147.4,0.0
949,473459.255682,6366172.7,0.0
950,473129.392299,6366429.169643,0.0
951,473153.526507,6366403.977679,0.0
952,473215.830357,6366381.928571,0.0
953,473240.875,6366355.75,0.0
954,473177.660714,6366378.785714,0.0
955,473059.606085,6366434.782845,0.0
956,473316.008929,6366277.214286,0.0
957,473290.964286,6366303.392857,0.0
958,473225.929129,6366328.401786,0.0
959,473250.063337,6366303.209821,0.0
960,472969.048923,6366459.192406,0.0
961,472872.072688,6366434.537319,0.0
962,472481.137988,6366372.985301,0.0
963,472577.324796,6366384.431314,0.0
964,472675.237282,6366398.386983,0.0
965,472773.961543,6366414.941668,0.0
966,476147.32604,6369333.770333,0.0
967,476139.215386,6369241.281363,0.0
968,476132.962248,6369149.120852,0.0
969,476358.852532,6370277.276321,0.0
970,476350.267843,6370178.487571,0.0
971,476335.583138,6370084.089095,0.0
972,476316.323393,6369993.131547,0.0
973,476252.232684,6369466.859221,0.0
974,476236.040908,6369374.461979,0.0
975,476316.82967,6369899.73401,0.0
976,476265.952523,6369558.498477,0.0
977,476272.14089,6369744.568783,0.0
978,476283.239946,6369645.392837,0.0
979,476335.95612,6369800.848926,0.0
980,476440.208907,6370425.806474,0.0
981,476519.851155,6370474.897441,0.0
982,476438.968961,6370327.398901,0.0
983,476613.030912,6370630.537417,0.0
984,476685.927523,6370701.652252,0.0
985,476598.275367,6370520.459997,0.0
986,476671.278275,6370558.665292,0.0
987,476790.392171,6370870.027096,0.0
988,476751.984539,6370784.248551,0.0
989,476067.551993,6369002.855193,0.0
990,476132.362281,6369057.473741,0.0
991,476027.016372,6368770.16216,0.0
992,476043.359516,6368672.36727,0.0
993,476045.220859,6368577.977397,0.0
994,476089.558965,6368916.844465,0.0
995,476100.986578,6368824.430877,0.0
996,475904.815312,6368161.641542,0.0
997,476044.831028,6368486.933513,0.0
998,475954.280231,6368245.942548,0.0
999,476001.699125,6368330.286644,0.0
1000,476043.514466,6368405.090873,0.0
1001,475759.138376,6368083.394873,0.0
1002,475712.208504,6368002.06762,0.0
1003,475666.056652,6367921.192998,0.0
1004,475853.819248,6368083.863623,0.0
1005,475435.955185,6367834.544584,0.0
1006,475619.325215,6367840.752152,0.0
1007,475525.525781,6367837.297522,0.0
1008,475209.002691,6367754.890304,0.0
1009,475302.701742,6367756.459607,0.0
1010,475395.916579,6367752.98489,0.0
1011,474495.833105,6367341.592853,0.0
1012,474892.56676,6367640.179918,0.0
1013,475166.186641,6367672.03872,0.0
1014,474987.72008,6367648.117585,0.0
1015,475077.442422,6367661.163068,0.0
1016,474855.80204,6367549.014693,0.0
1017,474583.117585,6367348.971137,0.0
1018,474649.860365,6367402.470473,0.0
1019,474743.184167,6367428.760492,0.0
1020,474823.294949,6367464.04122,0.0
1021,474412.737703,6367198.304132,0.0
1022,474388.934757,6367111.806077,0.0
1023,474360.047854,6367026.699844,0.0
1024,474370.338572,6366955.599972,0.0
1025,474371.738865,6366884.62069,0.0
1026,474496.092542,6367231.705663,0.0
1027,474473.797794,6366690.647059,0.0
1028,474497.973162,6366665.105882,0.0
1029,474522.148529,6366639.564706,0.0
1030,474408.897321,6366803.214286,0.0
1031,474434.5625,6366776.0,0.0
1032,474458.752907,6366750.383721,0.0
1033,474482.943314,6366724.767442,0.0
1034,474395.795618,6366859.086207,0.0
1035,474419.852371,6366833.551724,0.0
1036,474042.095795,6366550.372243,0.0
1037,474131.956379,6366572.589993,0.0
1038,474220.796796,6366590.344061,0.0
1039,473769.868599,6366221.080811,0.0
1040,473801.328252,6366299.591993,0.0
1041,473863.14144,6366358.378716,0.0
1042,473925.359926,6366424.750332,0.0
1043,474011.002999,6366462.080102,0.0
1044,474311.809323,6366612.138627,0.0
1045,474401.302533,6366636.360771,0.0
1046,474476.675117,6366620.73486,0.0
1047,474284.123218,6366525.961095,0.0
1048,476831.565473,6383736.706186,0.0
1049,476865.910324,6384162.139171,0.0
1050,476942.625,6383915.5,0.0
1051,476964.995252,6384792.864778,0.0
1052,477070.779423,6384319.443571,0.0
1053,477166.735721,6385471.039531,0.0
1054,477223.06071,6385011.491288,0.0
1055,477216.844047,6385817.083818,0.0
1056,477299.978886,6386070.759607,0.0
1057,477498.899771,6386248.785698,0.0
1058,477478.165941,6385602.593501,0.0
1059,477873.791744,6387028.462112,0.0
1060,477833.590689,6386657.413287,0.0
1061,477921.59381,6386221.078908,0.0
1062,479339.238503,6391272.329373,0.0
1063,479111.637915,6392079.219754,0.0
1064,479066.733836,6392884.427023,0.0
1065,479094.25,6394870.5,0.0
1066,479307.536047,6394111.721432,0.0
1067,479531.442611,6393423.449167,0.0
1068,479791.280134,6391836.613848,0.0
1069,478100.851532,6388290.594035,0.0
1070,478054.017533,6387864.033093,0.0
1071,478281.538604,6387181.710825,0.0
1072,478219.759673,6388702.914923,0.0
1073,479597.266455,6390495.633559,0.0
1074,478694.720523,6389266.616159,0.0
1075,479156.103155,6389878.435685,0.0
1076,472561.359185,6366544.349549,0.0
1077,472602.128957,6366625.492874,0.0
1078,472640.993962,6366707.991073,0.0
1079,472668.210433,6366794.925251,0.0
1080,472670.842355,6366907.816964,0.0
1081,472646.708147,6366933.008929,0.0
1082,472643.413163,6366857.383052,0.0
1083,472468.488113,6366540.634727,0.0
1084,472428.804039,6366453.861611,0.0
1085,472387.416469,6366365.2088,0.0
1086,475242.911815,6369496.969683,0.0
1087,475217.378368,6369590.347368,0.0
1088,475277.755886,6369400.527699,0.0
1089,475346.319008,6369217.873333,0.0
1090,475309.947922,6369306.0834,0.0
1091,475189.833819,6369419.069543,0.0
1092,475285.716216,6369146.354411,0.0
1093,475225.196014,6369085.506649,0.0
1094,475204.66352,6369001.877236,0.0
1095,474297.462443,6367325.246043,0.0
1096,473845.238235,6367354.717647,0.0
1097,473821.062868,6367380.258824,0.0
1098,473909.091346,6367332.846154,0.0
1099,473884.759615,6367358.615385,0.0
1100,473962.774066,6367318.706897,0.0
1101,473938.717313,6367344.241379,0.0
1102,474078.381049,6367258.926893,0.0
1103,474030.802525,6367310.49988,0.0
1104,474207.034206,6367305.175482,0.0
1105,474118.274654,6367282.974294,0.0
1106,474395.282166,6367362.510424,0.0
1107,474453.852272,6367432.972567,0.0
1108,474504.123048,6367510.934404,0.0
1109,474561.320167,6367581.752268,0.0
1110,475177.521318,6368914.026067,0.0
1111,475225.914006,6368757.726969,0.0
1112,475201.886794,6368670.342392,0.0
1113,475160.55876,6368583.934815,0.0
1114,475113.197812,6368503.80047,0.0
1115,475151.845624,6368825.329778,0.0
1116,475068.916981,6368421.733236,0.0
1117,474534.255561,6367675.23139,0.0
1118,475023.510217,6368339.49738,0.0
1119,474976.221318,6368258.027886,0.0
1120,474594.622154,6367746.131756,0.0
1121,474737.721648,6367865.149774,0.0
1122,474663.934278,6367807.960136,0.0
1123,474924.705931,6368180.779573,0.0
1124,474865.748062,6368109.332289,0.0
1125,474818.646807,6368014.858974,0.0
1126,474738.902913,6367950.136047,0.0
1127,473796.8875,6367405.8,0.0
1128,473769.946108,6367304.360868,0.0
1129,473772.066969,6367358.094856,0.0
1130,473679.734244,6367279.788277,0.0
1131,473560.597745,6367165.621413,0.0
1132,473589.677807,6367255.142653,0.0
1133,473441.485561,6367050.383738,0.0
1134,473470.55977,6367140.419878,0.0
1135,473350.642225,6367025.453701,0.0
1136,473257.882316,6367002.146707,0.0
1137,473162.453343,6366981.171675,0.0
1138,472622.57394,6366958.200893,0.0
1139,473065.620255,6366961.905357,0.0
1140,472658.789435,6366963.797619,0.0
1141,472972.550104,6366938.439226,0.0
1142,472733.460227,6366931.7,0.0
1143,472709.267045,6366957.0,0.0
1144,472685.073864,6366982.3,0.0
1145,472828.686205,6366901.673094,0.0
1146,472879.195962,6366909.795041,0.0
1147,472776.115589,6366948.271894,0.0
1148,476912.952447,6370971.134876,0.0
1149,476646.939641,6370944.234665,0.0
1150,476825.062855,6370963.890132,0.0
1151,476737.06818,6370957.914831,0.0
1152,475857.148907,6370740.914106,0.0
1153,475925.239958,6370799.510614,0.0
1154,476006.535683,6370838.371938,0.0
1155,476086.934449,6370884.630216,0.0
1156,476417.244313,6370968.077531,0.0
1157,476497.651592,6370989.393398,0.0
1158,476587.566887,6371018.428437,0.0
1159,476167.941695,6370932.545762,0.0
1160,476250.342818,6370979.654729,0.0
1161,476338.991142,6371021.024657,0.0
1162,475951.959643,6383719.421189,0.0
1163,475819.90625,6383980.5,0.0
1164,475734.375,6384161.0,0.0
1165,476769.25,6383386.0,0.0
1166,476602.78125,6383487.0,0.0
1167,477044.96875,6383108.0,0.0
1168,476315.821332,6383403.440949,0.0
1169,475932.78125,6383464.0,0.0
1170,476087.9375,6383352.0,0.0
1171,475411.219216,6384482.280042,0.0
1172,475423.702709,6384207.383668,0.0
1173,474563.839994,6389255.610428,0.0
1174,474705.587941,6390019.444886,0.0
1175,474544.945248,6389563.672751,0.0
1176,474124.770833,6390075.0,0.0
1177,474311.784545,6389017.066682,0.0
1178,474352.4375,6388545.0,0.0
1179,474247.425226,6388733.973604,0.0
1180,474297.5,6388448.0,0.0
1181,474448.785689,6386888.537529,0.0
1182,474330.161157,6386819.896447,0.0
1183,474271.828125,6386841.75,0.0
1184,474240.40625,6386843.0,0.0
1185,475065.129873,6387295.409745,0.0
1186,475009.18747,6387671.860349,0.0
1187,474741.371998,6386956.414825,0.0
1188,474526.042901,6387004.155337,0.0
1189,474763.839267,6387277.164146,0.0
1190,474692.748892,6388078.425244,0.0
1191,474777.641073,6387887.33887,0.0
1192,474397.074318,6388276.954445,0.0
1193,474484.71875,6388099.5,0.0
1194,474266.214531,6388315.280722,0.0
1195,474388.886837,6387027.054431,0.0
1196,474273.96875,6386749.0,0.0
1197,474240.67791,6386779.000577,0.0
1198,474204.828125,6386810.25,0.0
1199,475118.819456,6385611.435742,0.0
1200,475194.691505,6384842.678779,0.0
1201,475226.109378,6385317.561105,0.0
1202,474297.40625,6386660.75,0.0
1203,474354.515625,6386486.25,0.0
1204,474320.84375,6386572.5,0.0
1205,474920.544908,6386127.576925,0.0
1206,474737.333966,6386204.863768,0.0
1207,474914.576885,6385848.413382,0.0
1208,474465.84375,6386234.0,0.0
1209,474575.375,6386089.5,0.0
1210,474427.015625,6386317.0,0.0
1211,474388.1875,6386400.0,0.0
1212,475309.593822,6370204.35485,0.0
1213,475367.164398,6370359.872676,0.0
1214,475300.070959,6370300.00219,0.0
1215,475234.723751,6370052.786664,0.0
1216,475229.913928,6370147.976546,0.0
1217,475507.780312,6370565.996298,0.0
1218,475723.689986,6370678.521517,0.0
1219,475769.780891,6370752.096989,0.0
1220,475578.533734,6370625.510026,0.0
1221,475641.757233,6370686.450861,0.0
1222,475738.759488,6370827.951406,0.0
1223,475356.527674,6370452.648652,0.0
1224,475430.744909,6370509.793835,0.0
1225,475173.30493,6369693.94262,0.0
1226,475167.611592,6369796.860804,0.0
1227,475161.901015,6369898.039659,0.0
1228,475155.542083,6369998.279187,0.0
1229,473734.487497,6366135.321849,0.0
1230,473700.508018,6366050.744301,0.0
1231,473579.585248,6366118.243672,0.0
1232,473626.259688,6366066.006642,0.0
1233,473507.642045,6366122.1,0.0
1234,473531.835227,6366096.8,0.0
1235,473466.019231,6366120.5,0.0
1236,473027.758907,6366396.662105,0.0
1237,473391.142857,6366198.678571,0.0
1238,473366.098214,6366224.857143,0.0
1239,473298.331752,6366252.825893,0.0
1240,473322.46596,6366227.633929,0.0
1241,473416.1875,6366172.5,0.0
1242,473441.103365,6366146.5,0.0
1243,473370.734375,6366177.25,0.0
1244,473394.868583,6366152.058036,0.0
