node,x,y,concentration
4095,473973.0729,6369053.659,0
4096,473950.317,6369127.897,0
4097,473973.1416,6369162.944,0
4098,473962.3103,6369485.475,0
4099,473927.1554,6369377.416,0
4100,473926.9939,6369421.215,0
4101,473961.8587,6369443.357,0
4102,473939.5719,6369329.656,0
4103,473970.4844,6369205.988,0
4104,473968.1784,6369249.888,0
4105,473958.0752,6369289.888,0
4106,473986.7798,6369517.177,0
4107,474004.6997,6369628.372,0
4108,474018.8454,6369587.162,0
4109,474028.6541,6369542.627,0
4110,474027.3545,6369894.117,0
4111,474034.2319,6369853.216,0
4112,474060.0313,6369920.5,1
4113,474096.0384,6369949.926,0
4114,474038.9293,6369812.064,0
4115,474047.1629,6369767.618,0
4116,474034.0313,6369718.5,1
4117,474027.0657,6369669.659,0
4118,474069.1733,6369729.341,0
4119,474239.1788,6371140.188,0
4120,474272.1941,6371174.207,0
4121,474302.2331,6371206.737,0
4122,474331.293,6371238.936,0
4123,474357.7344,6371276.184,0
4124,474249.1855,6371099.305,0
4125,474219.0311,6371061.748,0
4126,474158.7203,6370985.039,0
4127,474194.1525,6371017.354,0
4128,474132.6976,6370865.048,0
4129,474135.0615,6370821.097,0
4130,474163.4105,6370938.831,0
4131,474168.5186,6370894.522,0
4132,474009.1254,6370314.412,0
4133,474038.5313,6370281.5,1
4134,474059.1347,6370190.07,0
4135,474054.3975,6370233.169,0
4136,474003.7868,6370383.158,0
4137,474030.6392,6370349.603,0
4138,474140.8508,6370775.954,0
4139,474113.5005,6370704.203,0
4140,474146.1946,6370732,0
4141,474029.2111,6370455.571,0
4142,474040.5139,6370521.177,0
4143,474057.141,6370487.904,0
4144,474061.6523,6370558.219,0
4145,474065.6946,6370597.085,0
4146,474043.3186,6370414.291,0
4147,474088.1646,6370630.25,0
4148,474121.366,6370658.343,0
4149,476752.0523,6365451.683,0
4150,476758.3488,6365442.88,0
4151,476758.2754,6365458.311,0
4152,476758.9904,6365463.896,0
4153,476759.3641,6365472.633,0
4154,476760.9916,6365476.631,0
4155,476761.3768,6365468.816,0
4156,476766.7244,6365436.027,0
4157,476165.6105,6365408.751,0
4158,476148.8047,6365444.157,0
4159,476106.8135,6365447.883,0
4160,476085.1752,6365486.88,0
4161,476462.6656,6365301.412,0
4162,476420.9745,6365312.032,0
4163,476383.2001,6365320.263,0
4164,476313.4143,6365318.44,0
4165,476273.2996,6365338.925,0
4166,476203.1563,6365390.5,1
4167,476236.444,6365360.325,0
4168,476350.2159,6365340.241,0
4169,476512.3001,6365300.361,0
4170,476483.3983,6365332.646,0
4171,476736.0758,6365489.228,0
4172,476729.9771,6365478.364,0
4173,476732.2336,6365482.562,0
4174,476731.0291,6365487.697,0
4175,476757.2931,6365488.111,0
4176,476750.1631,6365486.699,0
4177,476753.0993,6365488.225,0
4178,476739.1542,6365490.054,0
4179,476747.9312,6365489.961,0
4180,476742.2528,6365490.802,0
4181,476596.718,6365318.118,0
4182,476630.958,6365357.835,0
4183,476716.8588,6365424.673,0
4184,476721.318,6365446.094,0
4185,476719.7902,6365455.921,0
4186,476700.95,6365424.393,0
4187,476673.1359,6365384.912,0
4188,476686.8085,6365417.1,0
4189,476642.5,6365386.245,0
4190,476552.3136,6365326.903,0
4191,476723.7367,6365463.526,0
4192,476722.3722,6365473.914,0
4193,476762.4328,6365481.803,0
4194,476761.4397,6365487.535,0
4195,475382.125,6365812,1
4196,475358.0625,6365837.5,1
4197,475274.9171,6365886.976,0
4198,475334,6365863,1
4199,475309.9375,6365889,1
4200,475240.5101,6365923.419,0
4201,475171.6961,6365996.306,0
4202,475206.1031,6365959.863,0
4203,475117.5,6366093,1
4204,475141.5625,6366067.5,1
4205,475165.625,6366042,1
4206,475189.6563,6366016.5,1
4207,475131.4929,6366132.368,0
4208,475427.3946,6365809.266,0
4209,476068.2813,6365527.5,1
4210,476016.3926,6365529.17,0
4211,475966.9763,6365530.92,0
4212,475747.0544,6365562.348,0
4213,475722.6179,6365602.161,0
4214,475793.1491,6365562.191,0
4215,475912.7559,6365531.829,0
4216,475869.7187,6365550.824,0
4217,475833.8244,6365566.725,0
4218,475683.0774,6365632.538,0
4219,475646.5722,6365659.019,0
4220,475584.8125,6365702,1
4221,475617.4299,6365700.098,0
4222,475563.5313,6365748,1
4223,475531.6854,6365760.098,0
4224,475469.9688,6365774.5,1
4225,475504.8093,6365782.34,0
4226,475034.068,6366142.081,0
4227,475069.375,6366144,1
4228,475104.2044,6366154.458,0
4229,475045.3125,6366169.5,1
4230,474326.5625,6367176.5,1
4231,474343.0492,6367101.162,0
4232,474356.4495,6367145.01,0
4233,474360.0625,6367026.5,1
4234,474371.7066,6367070.042,0
4235,474414.7419,6366798.065,0
4236,474371.75,6366884.5,1
4237,474395.7813,6366859,1
4238,474419.8438,6366833.5,1
4239,474429.8544,6366868.432,0
4240,474370.3438,6366955.5,1
4241,474391.8433,6366926.038,0
4242,474391.6002,6367001.653,0
4243,474954.4913,6372181.265,0
4244,474953.9524,6372173.046,0
4245,474947.9845,6372214.394,0
4246,474955.9294,6372191.214,0
4247,474952.2764,6372200.58,0
4248,474963.2088,6372185.083,0
4249,474942.3254,6372246.294,0
4250,474957.6564,6372226.113,0
4251,474960.5368,6372263.411,0
4252,474947.794,6372136.115,0
4253,474953.7526,6372153.95,0
4254,474953.8399,6372164.81,0
4255,474890.6258,6372090.759,0
4256,474913.3878,6372090.175,0
4257,474929.2031,6372107.167,0
4258,474940.2843,6372123.971,0
4259,474694.6305,6371872.435,0
4260,474727.0876,6371900.657,0
4261,474785.7656,6371995.555,0
4262,474863.5188,6372070.35,0
4263,474882.2687,6372073.653,0
4264,474840.638,6372048.697,0
4265,474819.7192,6372025.142,0
4266,474760.2661,6371928.109,0
4267,474793.9208,6371955.009,0
4268,474448.5938,6371548.5,1
4269,474469.8021,6371588.71,0
4270,474473.637,6371510.094,0
4271,474469.6413,6371469.041,0
4272,474492.3392,6371664.812,0
4273,474501.8869,6371620.668,0
4274,474523.2902,6371694.502,0
4275,474556.9047,6371723.218,0
4276,474587.3662,6371751.982,0
4277,474667.0593,6371839.174,0
4278,474619.6632,6371776.733,0
4279,474650.856,6371804.931,0
4280,474384.5094,6371350.716,0
4281,474416.5651,6371374.627,0
4282,474398.1309,6371306.985,0
4283,474463.2912,6371427.006,0
4284,474453.4771,6371385.717,0
4285,474163.0117,6367748.906,0
4286,474193.8438,6367714,1
4287,474175.0625,6367624,1
4288,474185.5239,6367666.791,0
4289,474217.4904,6367602.929,0
4290,474228.1875,6367553.5,1
4291,474234.8438,6367392,1
4292,474229.9518,6367472.12,0
4293,474250.7505,6367435.09,0
4294,474252.3399,6367515.304,0
4295,474271.3291,6367374.034,0
4296,474308.3499,6367366.173,0
4297,474337.177,6367337.166,0
4298,474344.2119,6367224.093,0
4299,474353.7813,6367266.5,1
4300,474350.0213,6367301.711,0
4301,474184.5151,6367819.034,0
4302,474184.9261,6367783.479,0
4303,473906.9139,6368618.637,0
4304,473915.8174,6368657.699,0
4305,473937.9297,6368692.891,0
4306,473982.784,6368864.847,0
4307,473981.1831,6368815.986,0
4308,473965.4764,6368725.896,0
4309,473985.6337,6368768.023,0
4310,473878.0936,6368410.7,0
4311,473869.415,6368359.294,0
4312,473890.5311,6368305.818,0
4313,473907.0989,6368381.879,0
4314,473886.2086,6368503.381,0
4315,473893.0129,6368456.028,0
4316,473906.8388,6368575.584,0
4317,473913.927,6368531.421,0
4318,473908.8326,6368261.213,0
4319,473926.1372,6368218.086,0
4320,474173.0898,6367855.727,0
4321,474107.5313,6367901.5,1
4322,474145.8961,6367887.834,0
4323,473945.9814,6368174.84,0
4324,473964.3174,6368131.545,0
4325,474067.6875,6367986.5,1
4326,474056.523,6368030.008,0
4327,474121.4781,6367958.212,0
4328,474009.501,6368122.664,0
4329,474033.8125,6368079.5,1
4330,474083.9776,6368056.857,0
4331,474071.8449,6370109.458,0
4332,474090.7713,6369994.288,0
4333,474084.4833,6370034.679,0
4334,474100.1507,6370073.936,0
4335,474079.975,6370149.838,0
4336,473968.9063,6369005.5,1
4337,473986.0824,6368956.839,0
4338,473987.215,6368913.021,0
4339,474019.398,6368889.486,0
4340,473985.6187,6369100.89,0
4341,474003.9287,6369026.788,0
4342,474013.9787,6369068.062,0
4343,474004.8438,6369140.5,1
4344,474009.6325,6369185.096,0
4345,474000.7595,6369472.31,0
4346,473966.5682,6369358.459,0
4347,473971.7206,6369398.986,0
4348,473999.8668,6369431.287,0
4349,473989.2575,6369320.713,0
4350,474007.5276,6369231.605,0
4351,474008.6563,6369280.5,1
4352,474030.4579,6369499.445,0
4353,474045.6588,6369619.978,0
4354,474059.7518,6369577.563,0
4355,474065.9664,6369531.172,0
4356,474073.8823,6369880.129,0
4357,474077.3031,6369839.701,0
4358,474128.5997,6369983.81,0
4359,474107.6188,6369908.668,0
4360,474140.5,6369943,1
4361,474080.4235,6369797.004,0
4362,474091.8818,6369756.872,0
4363,474064.4439,6369686.638,0
4364,474069.4345,6369648.464,0
4365,474099.2267,6369702.135,0
4366,474281.4662,6371133.411,0
4367,474314.2048,6371164.522,0
4368,474345.4358,6371196.291,0
4369,474372.9187,6371229.476,0
4370,474402.4942,6371263.448,0
4371,474292.0641,6371093.246,0
4372,474263.5081,6371060.389,0
4373,474239.342,6371026.444,0
4374,474196.322,6370966.763,0
4375,474229.1296,6370987.06,0
4376,474170.9769,6370850.53,0
4377,474173.1701,6370806.381,0
4378,474204.1002,6370922.379,0
4379,474207.6437,6370878.349,0
4380,474057.4279,6370314.362,0
4381,474078.4489,6370270.136,0
4382,474098.7169,6370188.101,0
4383,474097.8031,6370229.147,0
4384,474058.5668,6370379.223,0
4385,474082.017,6370345.343,0
4386,474178.9852,6370761.052,0
4387,474154.0964,6370687.635,0
4388,474186.5709,6370717.186,0
4389,474072.0616,6370449.924,0
4390,474087.75,6370524.5,1
4391,474099.0652,6370487.518,0
4392,474103.4198,6370576.979,0
4393,474088.495,6370413.226,0
4394,474130.6033,6370613.594,0
4395,474164.1227,6370644.539,0
4396,476760.9853,6365453.377,0
4397,476766.8177,6365446.332,0
4398,476765.51,6365463.772,0
4399,476764.6838,6365475.083,0
4400,476766.314,6365470.217,0
4401,476775.8021,6365444.624,0
4402,476196.5543,6365437.78,0
4403,476174.4518,6365479.028,0
4404,476129.9931,6365484.138,0
4405,476109.4754,6365523.313,0
4406,476441.9184,6365345.715,0
4407,476398.0843,6365358.434,0
4408,476313.1503,6365362.865,0
4409,476275.9062,6365384.022,0
4410,476238.8312,6365405.435,0
4411,476355.963,6365379.36,0
4412,476237.3941,6365445.497,0
4413,476518.6875,6365349,1
4414,476476.842,6365372.897,0
4415,476734.6577,6365492.541,0
4416,476725.2216,6365483.626,0
4417,476725.9171,6365488.812,0
4418,476729.505,6365492.62,0
4419,476758.0121,6365492.235,0
4420,476751.6796,6365491.214,0
4421,476748.6194,6365494.135,0
4422,476739.4043,6365495.816,0
4423,476744.1742,6365494.879,0
4424,476715.0002,6365463.233,0
4425,476588.7327,6365353.555,0
4426,476621.2817,6365388.746,0
4427,476710.4026,6365437.192,0
4428,476712.7166,6365451.086,0
4429,476707.8707,6365458.285,0
4430,476686.4632,6365435.126,0
4431,476669.6164,6365425.787,0
4432,476653.8395,6365414.736,0
4433,476633.3082,6365406.405,0
4434,476554.4134,6365371.95,0
4435,476714.133,6365471.716,0
4436,476716.4241,6365479.669,0
4437,476714.4587,6365487.709,0
4438,476766.5937,6365484.837,0
4439,476768.8978,6365480.232,0
4440,476766.2506,6365490.454,0
4441,475376.4214,6365861.461,0
4442,475361.9996,6365882.131,0
4443,475399.75,6365853,1
4444,475285.9063,6365914.5,1
4445,475261.8438,6365940,1
4446,475312.5054,6365932.28,0
4447,475329.7155,6365914.168,0
4448,475351.6563,6365904,1
4449,475237.7813,6365965.5,1
4450,475213.7188,6365991,1
4451,475225.2604,6366026.039,0
4452,475161.3438,6366110.5,1
4453,475179.3388,6366079.669,0
4454,475207.4063,6366057.5,1
4455,475131.125,6366178,1
4456,475166.0984,6366146.078,0
4457,475436.8569,6365845.645,0
4458,475462.5625,6365815.5,1
4459,475943.3758,6365565.479,0
4460,476083.5829,6365563.746,0
4461,476037.8083,6365563.623,0
4462,475991.8215,6365566.547,0
4463,475771.498,6365599.848,0
4464,475719.8346,6365652.891,0
4465,475754.4949,6365636.337,0
4466,475815.6827,6365606.448,0
4467,475898.6268,6365578.824,0
4468,475860.8433,6365603.076,0
4469,475684.1429,6365679.29,0
4470,475721.6055,6365697.057,0
4471,475649.0938,6365704,1
4472,475616.3681,6365748.39,0
4473,475606.5625,6365796,1
4474,475542.2813,6365794,1
4475,475499.4323,6365814.921,0
4476,474999.661,6366178.524,0
4477,475021.2813,6366195,1
4478,475087.125,6366185,1
4479,475059.057,6366207.164,0
4480,475116.6792,6366208.34,0
4481,474965.254,6366214.968,0
4482,474930.847,6366251.411,0
4483,474370.382,6367192.222,0
4484,474397.7198,6367155.727,0
4485,474388.9375,6367112,1
4486,474408.5727,6367054.643,0
4487,474443.9063,6366808,1
4488,474552.37,6366652.29,0
4489,474517.963,6366688.734,0
4490,474449.1489,6366761.621,0
4491,474483.5559,6366725.177,0
4492,474586.777,6366615.847,0
4493,474422.25,6366908,1
4494,474469.25,6366856,1
4495,474455.7151,6366891.313,0
4496,474419.875,6366966.5,1
4497,474433.4741,6367013.036,0
4498,474896.44,6366287.855,0
4499,474621.184,6366579.403,0
4500,474655.591,6366542.96,0
4501,474724.405,6366470.073,0
4502,474689.998,6366506.516,0
4503,474966.926,6372176.322,0
4504,474972.4823,6372188.495,0
4505,474965.9582,6372200.521,0
4506,474967.8674,6372237.366,0
4507,474976.4635,6372219.306,0
4508,474988.8839,6372252.581,0
4509,474996.9597,6372297.645,0
4510,474960.4126,6372123.75,0
4511,474964.4292,6372140.47,0
4512,474970.6989,6372159.244,0
4513,474901.0468,6372070.514,0
4514,474920.7155,6372071.872,0
4515,474935.8869,6372084.463,0
4516,474949.2803,6372105.984,0
4517,474705.5646,6371832.963,0
4518,474737.4103,6371860.361,0
4519,474770.4028,6371887.247,0
4520,474827.0785,6371982.914,0
4521,474878.6169,6372039.509,0
4522,474858.5504,6372011.644,0
4523,474803.2298,6371914.434,0
4524,474836.6516,6371942.595,0
4525,474492.035,6371549.107,0
4526,474516.4153,6371579.637,0
4527,474513.4727,6371512.766,0
4528,474511.224,6371474.515,0
4529,474503.9208,6371433.469,0
4530,474533.6036,6371652.55,0
4531,474544.484,6371612.213,0
4532,474566.1503,6371681.243,0
4533,474598.9812,6371708.967,0
4534,474631.3245,6371736.169,0
4535,474696.9184,6371794.462,0
4536,474664.2553,6371764.754,0
4537,474433.9765,6371336.916,0
4538,474440.0707,6371294.384,0
4539,474495.8607,6371390.333,0
4540,474475.882,6371352.733,0
4541,474213.1507,6367756.82,0
4542,474237.5347,6367721.596,0
4543,474226.7813,6367681.69,0
4544,474228.8285,6367641.127,0
4545,474257.3204,6367595.286,0
4546,474276.7476,6367554.119,0
4547,474287.0568,6367423.999,0
4548,474275.5938,6367478,1
4549,474300.7639,6367512.795,0
4550,474320.875,6367403.5,1
4551,474353.1278,6367374.831,0
4552,474378.9909,6367327.761,0
4553,474394.6181,6367239.464,0
4554,474393.9954,6367284.015,0
4555,474219.4333,6367847.059,0
4556,474232.4688,6367804.5,1
4557,473942.4203,6368606.904,0
4558,473956.6958,6368650.954,0
4559,473983.7123,6368684.158,0
4560,474017.1451,6368840.371,0
4561,474020.4584,6368796.151,0
4562,474051.8761,6368861.459,0
4563,474007.662,6368720.457,0
4564,474029.4089,6368753.221,0
4565,473925.1966,6368422.929,0
4566,473914.75,6368339,1
4567,473937.0067,6368296.277,0
4568,473947.8086,6368375.115,0
4569,473929.5354,6368485.015,0
4570,473956.2869,6368451.958,0
4571,473946.7042,6368559.522,0
4572,473961.0953,6368519.537,0
4573,473957.125,6368252.5,1
4574,473973.8495,6368209.903,0
4575,474194.8438,6367885,1
4576,474163.6325,6367928.743,0
4577,473994.7188,6368166.5,1
4578,474115.8093,6368010.604,0
4579,474163.3125,6367976,1
4580,474047.2503,6368135.113,0
4581,474085.565,6368102.45,0
4582,474126.0313,6368063,1
4583,474112.7633,6370116.986,0
4584,474125.5032,6370033.53,0
4585,474139.68,6370081.441,0
4586,474127.3899,6370157.662,0
4587,474159.5699,6370008.234,0
4588,474013.833,6368986.814,0
4589,474027.4415,6368941.567,0
4590,474055.7504,6368908.648,0
4591,474033.7354,6369108.312,0
4592,474043.4868,6369027.892,0
4593,474054.6394,6369070.071,0
4594,474085.75,6368878,1
4595,474044.9843,6369152.831,0
4596,474046.2535,6369200.215,0
4597,474039.1795,6369449.114,0
4598,474007.5334,6369363.581,0
4599,474024.694,6369402.648,0
4600,474034.5612,6369325.681,0
4601,474045.8591,6369244.864,0
4602,474049.1979,6369286.727,0
4603,474069.2195,6369486.732,0
4604,474078.9468,6369445.99,0
4605,474093.0028,6369610.056,0
4606,474097.7112,6369562.193,0
4607,474103.7595,6369516.155,0
4608,474120.4375,6369863,1
4609,474116.4462,6369821.299,0
4610,474144.1937,6369885.297,0
4611,474169.894,6369960.347,0
4612,474159.1868,6369915.586,0
4613,474123.9272,6369778.904,0
4614,474126.5849,6369732.878,0
4615,474109.1657,6369655.503,0
4616,474134.1444,6369687.151,0
4617,474323.1619,6371120.032,0
4618,474352.3231,6371147.75,0
4619,474379.5625,6371173.5,1
4620,474411.6702,6371217.329,0
4621,474446.125,6371253.5,1
4622,474337.7188,6371078.5,1
4623,474307.8146,6371056.702,0
4624,474288.6589,6371025.694,0
4625,474268.8438,6370995.5,1
4626,474240.2713,6370945.978,0
4627,474208.8326,6370834.624,0
4628,474210.3439,6370790.681,0
4629,474244.9778,6370902.548,0
4630,474246.3542,6370859.16,0
4631,474101.9683,6370306.48,0
4632,474121.8668,6370268.894,0
4633,474137.9607,6370199.791,0
4634,474142.8361,6370235.995,0
4635,474107.736,6370377.692,0
4636,474128.1967,6370339.841,0
4637,474218.3492,6370747.094,0
4638,474196.793,6370675.065,0
4639,474229.3014,6370706.917,0
4640,474115.4005,6370451.33,0
4641,474124.4476,6370537.353,0
4642,474138.536,6370495.519,0
4643,474149.3544,6370573.762,0
4644,474133.0484,6370414.119,0
4645,474179.4088,6370605.043,0
4646,474210.4278,6370634.162,0
4647,476770.0432,6365459.085,0
4648,476771.9517,6365465.466,0
4649,476771.0992,6365472.072,0
4650,476784.8798,6365453.221,0
4651,476217.3483,6365480.816,0
4652,476195.1041,6365519.228,0
4653,476152.7339,6365520.334,0
4654,476128.2325,6365560.246,0
4655,476434.9066,6365387.408,0
4656,476395.0161,6365402.065,0
4657,476315.063,6365406.838,0
4658,476275.9316,6365429.645,0
4659,476354.2401,6365419.55,0
4660,476264.5144,6365477.864,0
4661,476514.1401,6365391.711,0
4662,476471.1974,6365414.575,0
4663,476733.7139,6365498.986,0
4664,476719.8465,6365491.809,0
4665,476725.3805,6365495.709,0
4666,476763.2406,6365496.476,0
4667,476758.6439,6365496.8,0
4668,476754.0362,6365496.748,0
4669,476747.2779,6365498.146,0
4670,476756.2713,6365502.838,0
4671,476739.1605,6365502.07,0
4672,476707.0776,6365466.927,0
4673,476600.0587,6365391.207,0
4674,476612.1564,6365408.71,0
4675,476696.1134,6365450.356,0
4676,476697.0491,6365461.649,0
4677,476671.7323,6365441.834,0
4678,476654.628,6365435.926,0
4679,476623.8889,6365426.46,0
4680,476554.0814,6365410.75,0
4681,476704.6223,6365478.136,0
4682,476711.9202,6365496.635,0
4683,476704.1477,6365489.601,0
4684,476771.0397,6365487.436,0
4685,476775.4556,6365481.354,0
4686,476769.7719,6365494.844,0
4687,476768.1916,6365502.404,0
4688,475395.5,6365897,1
4689,475446.375,6365879.5,1
4690,475273.2981,6365974.711,0
4691,475303.5313,6365955,1
4692,475347.375,6365948,1
4693,475383.9664,6365934.741,0
4694,475255.4375,6366006,1
4695,475251.4063,6366050.5,1
4696,475208.2813,6366106.5,1
4697,475238.3284,6366084.709,0
4698,475162.4441,6366196.849,0
4699,475220.8917,6366140.174,0
4700,475189.5,6366163.5,1
4701,475479.756,6365853.356,0
4702,475468.8614,6365901.445,0
4703,476103.8729,6365598.662,0
4704,475927.913,6365605.878,0
4705,475970.5347,6365603.862,0
4706,476056.8849,6365600.375,0
4707,476015.0448,6365605.545,0
4708,476077.6385,6365633.052,0
4709,475795.4116,6365644.953,0
4710,475762.1216,6365680.987,0
4711,475841.2644,6365646.492,0
4712,475894.4251,6365631.178,0
4713,475686.4844,6365727.161,0
4714,475740.3097,6365731.712,0
4715,475663.75,6365766.5,1
4716,475644.8171,6365800.587,0
4717,475611.6863,6365830.937,0
4718,475565.6842,6365832.86,0
4719,475521,6365840,1
4720,474997.2188,6366220.5,1
4721,475041.0625,6366238,1
4722,475088,6366234,1
4723,475133.1032,6366236.807,0
4724,474973.1563,6366246.5,1
4725,474949.0938,6366272,1
4726,474925.0313,6366297.5,1
4727,474901,6366323,1
4728,474412.75,6367198.5,1
4729,474436.8491,6367148.698,0
4730,474436.2242,6367098.999,0
4731,474453.3438,6367051,1
4732,474467.9688,6366782.5,1
4733,474478.4661,6366817.469,0
4734,474588.25,6366655,1
4735,474564.1875,6366680.5,1
4736,474540.125,6366706,1
4737,474516.0938,6366731.5,1
4738,474492.0313,6366757,1
4739,474612.3125,6366629.5,1
4740,474636.375,6366603.5,1
4741,474625.8026,6366664.023,0
4742,474502.5659,6366843.4,0
4743,474451.2929,6366940.859,0
